site,MAF_1pc,MAF_0.5pc,MAF_0.1pc,multiallelic
16297,TRUE,TRUE,TRUE,FALSE
16298,TRUE,TRUE,TRUE,FALSE
16299,FALSE,FALSE,TRUE,FALSE
16300,FALSE,TRUE,TRUE,FALSE
16301,FALSE,TRUE,TRUE,FALSE
16302,FALSE,FALSE,TRUE,FALSE
16304,TRUE,TRUE,TRUE,FALSE
16309,TRUE,TRUE,TRUE,FALSE
16311,TRUE,TRUE,TRUE,FALSE
16316,FALSE,TRUE,TRUE,FALSE
16318,TRUE,TRUE,TRUE,TRUE
16319,TRUE,TRUE,TRUE,FALSE
16320,TRUE,TRUE,TRUE,FALSE
16324,FALSE,TRUE,TRUE,FALSE
16325,TRUE,TRUE,TRUE,FALSE
16327,TRUE,TRUE,TRUE,TRUE
16335,FALSE,FALSE,TRUE,FALSE
16342,FALSE,TRUE,TRUE,FALSE
16343,TRUE,TRUE,TRUE,FALSE
16344,FALSE,TRUE,TRUE,FALSE
16352,FALSE,TRUE,TRUE,FALSE
16354,FALSE,TRUE,TRUE,FALSE
16355,TRUE,TRUE,TRUE,FALSE
16356,TRUE,TRUE,TRUE,FALSE
16357,TRUE,TRUE,TRUE,FALSE
16359,FALSE,FALSE,TRUE,FALSE
16360,TRUE,TRUE,TRUE,FALSE
16362,TRUE,TRUE,TRUE,FALSE
16365,FALSE,FALSE,TRUE,FALSE
16366,FALSE,FALSE,TRUE,FALSE
16368,FALSE,TRUE,TRUE,FALSE
16381,FALSE,FALSE,TRUE,FALSE
16390,TRUE,TRUE,TRUE,FALSE
16391,TRUE,TRUE,TRUE,FALSE
16398,FALSE,FALSE,TRUE,FALSE
16399,TRUE,TRUE,TRUE,FALSE
16400,FALSE,FALSE,TRUE,FALSE
16463,FALSE,FALSE,TRUE,FALSE
16465,FALSE,FALSE,TRUE,FALSE
16468,FALSE,FALSE,TRUE,FALSE
16474,FALSE,FALSE,TRUE,FALSE
16482,FALSE,TRUE,TRUE,FALSE
16488,FALSE,FALSE,TRUE,FALSE
16497,FALSE,FALSE,TRUE,FALSE
16519,TRUE,TRUE,TRUE,FALSE
16524,FALSE,FALSE,TRUE,FALSE
16526,TRUE,TRUE,TRUE,FALSE
16527,TRUE,TRUE,TRUE,FALSE
